idreuniao,idempresa,faceb
13923,31205,false
13923,31207,false
13923,31208,false
13923,31209,false
13924,31170,false
13924,31202,false
13924,31203,false
13924,31204,false
13924,31205,false
13924,31208,false
13925,31215,false
13925,31216,false
13925,31217,false
13925,31218,false
13925,31219,false
13925,31220,false
13926,30587,false
13926,30593,false
13926,30595,false
13926,30597,false
13926,30598,false
13926,30599,false
13926,31947,false
13927,30835,false
13927,30845,false
13927,30849,false
13927,30850,false
13927,30861,false
13927,30868,false
13927,32552,false
13927,34966,false
13927,34972,false
13928,30835,false
13928,30845,false
13928,30849,false
13928,30850,false
13928,30859,false
13928,30861,false
13928,30868,false
13928,32552,false
13928,34966,false
13928,34972,false
13929,30835,false
13929,30849,false
13929,30858,false
13929,30859,false
13929,30861,false
13929,30868,false
13929,32552,false
13929,34972,false
13930,30835,false
13930,30845,false
13930,30849,false
13930,30850,false
13930,30858,false
13930,30868,false
13930,32552,false
13930,34972,false
13931,30954,false
13931,30956,false
13931,30958,false
13932,31218,false
13932,31219,false
13932,31220,false
13933,30574,false
13933,30575,false
13933,30578,false
13933,30579,false
13933,30582,false
13933,30583,false
13933,30584,false
13933,30585,false
13933,30605,false
13933,30606,false
13933,30607,false
13933,30608,false
13933,30609,false
13933,30610,false
13933,30612,false
13933,30613,false
13933,30614,false
13933,30618,false
13933,30645,false
13933,30654,false
13933,31252,false
13933,31254,false
13933,35421,false
13934,30835,false
13934,30845,false
13934,30850,false
13934,30856,false
13934,30861,false
13934,32552,false
13935,30574,false
13935,30575,false
13935,30578,false
13935,30579,false
13935,30582,false
13935,30583,false
13935,30584,false
13935,30585,false
13935,30605,false
13935,30606,false
13935,30607,false
13935,30608,false
13935,30609,false
13935,30610,false
13935,30612,false
13935,30613,false
13935,30614,false
13935,30618,false
13935,30645,false
13935,30654,false
13935,31252,false
13935,31254,false
13935,35421,false
13936,30574,false
13936,30575,false
13936,30578,false
13936,30579,false
13936,30582,false
13936,30583,false
13936,30584,false
13936,30585,false
13936,30605,false
13936,30606,false
13936,30607,false
13936,30608,false
13936,30609,false
13936,30610,false
13936,30612,false
13936,30613,false
13936,30614,false
13936,30618,false
13936,30645,false
13936,30654,false
13936,31252,false
13936,31254,false
13936,35421,false
13937,30574,false
13937,30575,false
13937,30578,false
13937,30579,false
13937,30582,false
13937,30583,false
13937,30584,false
13937,30585,false
13937,30605,false
13937,30606,false
13937,30607,false
13937,30608,false
13937,30609,false
13937,30610,false
13937,30612,false
13937,30613,false
13937,30614,false
13937,30618,false
13937,30645,false
13937,30654,false
13937,31252,false
13937,31254,false
13937,35421,false
13938,30574,false
13938,30575,false
13938,30578,false
13938,30579,false
13938,30582,false
13938,30583,false
13938,30584,false
13938,30585,false
13938,30605,false
13938,30606,false
13938,30607,false
13938,30608,false
13938,30609,false
13938,30610,false
13938,30612,false
13938,30613,false
13938,30614,false
13938,30618,false
13938,30645,false
13938,30654,false
13938,31252,false
13938,31254,false
13938,35421,false
13939,30574,false
13939,30575,false
13939,30578,false
13939,30579,false
13939,30582,false
13939,30583,false
13939,30584,false
13939,30585,false
13939,30605,false
13939,30606,false
13939,30607,false
13939,30608,false
13939,30609,false
13939,30610,false
13939,30612,false
13939,30613,false
13939,30614,false
13939,30618,false
13939,30645,false
13939,30654,false
13939,31252,false
13939,31254,false
13939,35421,false
13940,30574,false
13940,30575,false
13940,30578,false
13940,30579,false
13940,30582,false
13940,30583,false
13940,30584,false
13940,30585,false
13940,30605,false
13940,30606,false
13940,30607,false
13940,30608,false
13940,30609,false
13940,30610,false
13940,30612,false
13940,30613,false
13940,30614,false
13940,30618,false
13940,30645,false
13940,30654,false
13940,31252,false
13940,31254,false
13940,35421,false
13941,30574,false
13941,30575,false
13941,30578,false
13941,30579,false
13941,30582,false
13941,30583,false
13941,30584,false
13941,30585,false
13941,30605,false
13941,30606,false
13941,30607,false
13941,30608,false
13941,30609,false
13941,30610,false
13941,30612,false
13941,30613,false
13941,30614,false
13941,30618,false
13941,30645,false
13941,30654,false
13941,31252,false
13941,31254,false
13941,35421,false
13942,30574,false
13942,30575,false
13942,30578,false
13942,30579,false
13942,30582,false
13942,30583,false
13942,30584,false
13942,30585,false
13942,30605,false
13942,30606,false
13942,30607,false
13942,30608,false
13942,30609,false
13942,30610,false
13942,30612,false
13942,30613,false
13942,30614,false
13942,30618,false
13942,30645,false
13942,30654,false
13942,31252,false
13942,31254,false
13942,35421,false
13943,30835,false
13943,30845,false
13943,30849,false
13943,30850,false
13943,30856,false
13943,30858,false
13943,30868,false
13943,32552,false
13943,34966,false
13943,34972,false
13944,30835,false
13944,30849,false
13944,30850,false
13944,30861,false
13944,30868,false
13944,32552,false
13944,34966,false
13944,34972,false
13945,31255,false
13945,31256,false
13945,31257,false
13945,31258,false
13946,30801,false
13946,30802,false
13946,30803,false
13946,30811,false
13946,30813,false
13946,30814,false
13946,30816,false
13946,30817,false
13946,30829,false
13946,30831,false
13946,30898,false
13946,30899,false
13946,30900,false
13946,31005,false
13946,31047,false
13946,31048,false
13947,31018,false
13947,31019,false
13947,31031,false
13947,31032,false
13949,30959,false
13949,30960,false
13949,30961,false
13949,30963,false
13949,30964,false
13949,30965,false
13949,30968,false
13949,30969,false
13951,30749,false
13951,30753,false
13951,30757,false
13951,35934,false
13952,30753,false
13952,30757,false
13952,35934,false
13953,30729,false
13953,30731,false
13953,30735,false
13953,31132,false
13954,30737,false
13954,31132,false
13954,34229,false
13955,31066,false
13955,31079,false
13955,31089,false
13956,31079,false
13956,31084,false
13956,31089,false
13956,31092,false
13956,34111,false
13958,28538,false
13958,28539,false
13958,28540,false
13958,28564,false
13958,28571,false
13958,28912,false
13958,28917,false
13959,30545,false
13959,30657,false
13959,30773,false
13960,30622,false
13960,30624,false
13960,30626,false
13961,30658,false
13961,30659,false
13961,30660,false
13961,30661,false
13962,30507,false
13962,30508,false
13962,30511,false
13963,31298,false
13963,31299,false
13963,31300,false
13963,31301,false
13963,31302,false
13963,31303,false
13963,31304,false
13963,31305,false
13964,30753,false
13964,30757,false
13964,31087,false
13964,34087,false
13964,35934,false
13965,31298,false
13965,31299,false
13965,31300,false
13965,31301,false
13965,31302,false
13965,31303,false
13965,31304,false
13965,31305,false
13966,30906,false
13966,30915,false
13966,30918,false
13966,30919,false
13966,31027,false
13967,31260,false
13967,31266,false
13967,31267,false
13967,31268,false
13967,31269,false
13967,31270,false
13967,31271,false
13967,31273,false
13967,31274,false
13967,31275,false
13967,31276,false
13967,31277,false
13967,31278,false
13968,31260,false
13968,31266,false
13968,31267,false
13968,31268,false
13968,31269,false
13968,31270,false
13968,31271,false
13968,31273,false
13968,31274,false
13968,31275,false
13968,31276,false
13968,31277,false
13968,31278,false
13969,31260,false
13969,31266,false
13969,31267,false
13969,31268,false
13969,31269,false
13969,31270,false
13969,31271,false
13969,31273,false
13969,31274,false
13969,31275,false
13969,31276,false
13969,31277,false
13969,31278,false
13970,30803,false
13970,30811,false
13970,30813,false
13970,30814,false
13970,30817,false
13970,30829,false
13970,30897,false
13970,30898,false
13970,30899,false
13970,30900,false
13970,31005,false
13970,31047,false
13970,31048,false
13971,30801,false
13971,30802,false
13971,30803,false
13971,30811,false
13971,30813,false
13971,30816,false
13971,30817,false
13971,30829,false
13971,30831,false
13971,30897,false
13971,30898,false
13971,30899,false
13971,30900,false
13971,31005,false
13971,31047,false
13971,31048,false
13972,28538,false
13972,28539,false
13972,28548,false
13972,28571,false
13972,28912,false
13973,30545,false
13973,30656,false
13973,30657,false
13973,30775,false
13974,31311,false
13975,31311,false
13976,31311,false
13977,31311,false
13978,31311,false
13979,31311,false
13980,31311,false
13981,30506,false
13981,30507,false
13981,30508,false
13981,30509,false
13981,30510,false
13981,30511,false
13981,30535,false
13982,31312,false
13982,31313,false
13982,31320,false
13982,31321,false
13982,31322,false
13982,31323,false
13982,31325,false
13983,31314,false
13983,31316,false
13983,34442,false
13984,31314,false
13984,31316,false
13984,34442,false
13985,31314,false
13985,31316,false
13985,34442,false
13986,31314,false
13986,31316,false
13986,34442,false
13987,31314,false
13987,31316,false
13987,34442,false
13988,31314,false
13988,31316,false
13988,34442,false
13989,31314,false
13989,31316,false
13989,34442,false
13990,31314,false
13990,31316,false
13990,34442,false
13991,30959,false
13991,30960,false
13991,30961,false
13991,30962,false
13991,30963,false
13991,30964,false
13991,30965,false
13991,30966,false
13991,30968,false
13991,30969,false
13992,30622,false
13992,30623,false
13992,30624,false
13992,30626,false
13993,31103,false
13993,31107,false
13993,31108,false
13993,31111,false
13993,31113,false
13993,31221,false
13993,31223,false
13994,28993,false
13994,29639,false
13994,29642,false
13994,29644,false
13994,31326,false
13995,13752,false
13996,13752,false
13997,31008,false
13997,31018,false
13997,31019,false
13997,31031,false
13997,31032,false
13998,30311,false
13998,30314,false
13998,30316,false
13998,30317,false
13998,30319,false
13999,30659,false
14000,28542,false
14000,28547,false
14000,28558,false
14000,28615,false
14000,28913,false
14000,28914,false
14000,28916,false
14001,30084,false
14001,30085,false
14001,30087,false
14001,30091,false
14001,30497,false
14001,30498,false
14001,30499,false
14001,30530,false
14001,30531,false
14002,30575,false
14002,30578,false
14002,30579,false
14002,30584,false
14002,30605,false
14002,30606,false
14002,30608,false
14002,30609,false
14002,30610,false
14002,30612,false
14002,30614,false
14002,30618,false
14002,30645,false
14002,30654,false
14002,31252,false
14002,31254,false
14002,31259,false
14002,31262,false
14002,31265,false
14002,35421,false
14003,30737,false
14003,34229,false
14004,30741,false
14004,30743,false
14004,30876,false
14004,30877,false
14004,30884,false
14004,31334,false
14004,31336,false
14004,31357,false
14005,31376,false
14006,31358,false
14006,31359,false
14006,31363,false
14006,31364,false
14006,31377,false
14006,31378,false
14007,31379,false
14007,31380,false
14007,31381,false
14008,31340,false
14008,31343,false
14009,30849,false
14009,30850,false
14009,30861,false
14009,30868,false
14009,34972,false
14010,30835,false
14010,30845,false
14010,30849,false
14010,30850,false
14010,30858,false
14010,30861,false
14010,30868,false
14010,32552,false
14011,31358,false
14011,31363,false
14011,31364,false
14011,31366,false
14012,31170,false
14012,31203,false
14012,31204,false
14012,31205,false
14012,31209,false
14013,5258,false
14013,30588,false
14013,30589,false
14013,30591,false
14013,30662,false
14013,30663,false
14013,30664,false
14013,30665,false
14013,30666,false
14014,31360,false
14014,31362,false
14014,31368,false
14014,31369,false
14014,31372,false
14014,31374,false
14014,40241,false
14015,30587,false
14015,30592,false
14015,30593,false
14015,30595,false
14015,30597,false
14015,30598,false
14015,30599,false
14015,31251,false
14015,31947,false
14016,31170,false
14016,31202,false
14016,31203,false
14016,31204,false
14016,31205,false
14016,31207,false
14016,31208,false
14016,31209,false
14017,31360,false
14017,31362,false
14017,31367,false
14017,31368,false
14017,31369,false
14017,31371,false
14017,31372,false
14017,31373,false
14017,31374,false
14017,31375,false
14017,40241,false
14018,31170,false
14018,31202,false
14018,31203,false
14018,31204,false
14018,31205,false
14018,31207,false
14018,31209,false
14019,30741,false
14019,30743,false
14019,30877,false
14019,30884,false
14019,31357,false
14020,30743,false
14020,30874,false
14020,30884,false
14020,31334,false
14020,31357,false
14021,30862,false
14021,30869,false
14021,30871,false
14021,31398,false
14021,34556,false
14022,30862,false
14022,30863,false
14022,30865,false
14022,30866,false
14022,30869,false
14022,30872,false
14022,31398,false
14022,31399,false
14023,30862,false
14023,30864,false
14023,30865,false
14023,30867,false
14023,30870,false
14023,31398,false
14023,34556,false
14024,31348,false
14024,31350,false
14024,31355,false
14024,34930,false
14025,31350,false
14025,31355,false
14025,34930,false
14026,31348,false
14026,31349,false
14026,31351,false
14026,31352,false
14026,34930,false
14027,31384,false
14027,31388,false
14027,31391,false
14027,31395,false
14027,31422,false
14027,31423,false
14028,31007,false
14028,31008,false
14028,31019,false
14028,31031,false
14029,31391,false
14029,31395,false
14029,31396,false
14029,31422,false
14029,31426,false
14029,31427,false
14029,31428,false
14029,31429,false
14030,30996,false
14030,30997,false
14030,30998,false
14030,30999,false
14030,31000,false
14030,31001,false
14030,31002,false
14030,31003,false
14031,30954,false
14031,30956,false
14031,30958,false
14032,31359,false
14032,31363,false
14032,31364,false
14032,31366,false
14032,31378,false
14033,30906,false
14033,30915,false
14033,30916,false
14033,31027,false
14034,31418,false
14034,31440,false
14034,31441,false
14034,31442,false
14034,31443,false
14034,31444,false
14034,31445,false
14034,31446,false
14034,31447,false
14034,31448,false
14034,31449,false
14034,31450,false
14034,31451,false
14034,31453,false
14034,31454,false
14034,31464,false
14034,39821,false
14035,31418,false
14035,31440,false
14035,31441,false
14035,31442,false
14035,31443,false
14035,31444,false
14035,31445,false
14035,31446,false
14035,31447,false
14035,31448,false
14035,31449,false
14035,31450,false
14035,31451,false
14035,31453,false
14035,31454,false
14035,31464,false
14035,39821,false
14036,31418,false
14036,31440,false
14036,31441,false
14036,31442,false
14036,31443,false
14036,31444,false
14036,31445,false
14036,31446,false
14036,31447,false
14036,31448,false
14036,31449,false
14036,31450,false
14036,31451,false
14036,31453,false
14036,31454,false
14036,31464,false
14036,39821,false
14037,31418,false
14037,31440,false
14037,31441,false
14037,31442,false
14037,31443,false
14037,31444,false
14037,31445,false
14037,31446,false
14037,31447,false
14037,31448,false
14037,31449,false
14037,31450,false
14037,31451,false
14037,31453,false
14037,31454,false
14037,31464,false
14037,39821,false
14038,31418,false
14038,31440,false
14038,31441,false
14038,31442,false
14038,31443,false
14038,31444,false
14038,31445,false
14038,31446,false
14038,31447,false
14038,31448,false
14038,31449,false
14038,31450,false
14038,31451,false
14038,31453,false
14038,31454,false
14038,31464,false
14038,39821,false
14039,31418,false
14039,31440,false
14039,31441,false
14039,31442,false
14039,31443,false
14039,31444,false
14039,31445,false
14039,31446,false
14039,31447,false
14039,31448,false
14039,31449,false
14039,31450,false
14039,31451,false
14039,31453,false
14039,31454,false
14039,31464,false
14039,39821,false
14040,31465,false
14041,31465,false
14042,30741,false
14042,30743,false
14042,30874,false
14042,30876,false
14042,30877,false
14042,31333,false
14042,31334,false
14042,31335,false
14042,31336,false
14042,31339,false
14042,31355,false
14043,30741,false
14043,30743,false
14043,30874,false
14043,30875,false
14043,30876,false
14043,30877,false
14043,30884,false
14043,31333,false
14043,31334,false
14043,31335,false
14043,31336,false
14043,31339,false
14043,31355,false
14043,31357,false
14044,31348,false
14044,31349,false
14044,31351,false
14044,31352,false
14044,34930,false
14045,30865,false
14045,30867,false
14045,31398,false
14045,31399,false
14046,30862,false
14046,30865,false
14046,31399,false
14047,31101,false
14047,31104,false
14047,31105,false
14047,31226,false
14048,31359,false
14048,31364,false
14048,31377,false
14048,31378,false
14048,31469,false
14048,31470,false
14049,31320,false
14049,31323,false
14050,31313,false
14050,31321,false
14051,30959,false
14051,30961,false
14051,30962,false
14051,30963,false
14051,30964,false
14051,30965,false
14051,30968,false
14051,30969,false
14052,31418,false
14052,31440,false
14052,31441,false
14052,31442,false
14052,31443,false
14052,31444,false
14052,31445,false
14052,31446,false
14052,31447,false
14052,31448,false
14052,31449,false
14052,31450,false
14052,31451,false
14052,31453,false
14052,31454,false
14052,31464,false
14052,39821,false
14053,31499,false
14054,30951,false
14054,30953,false
14054,30956,false
14054,30958,false
14055,31384,false
14055,31386,false
14055,31387,false
14055,31388,false
14055,31391,false
14055,31392,false
14055,31396,false
14055,31419,false
14055,31423,false
14055,31424,false
14055,31426,false
14055,31427,false
14055,31428,false
14055,31429,false
14055,31509,false
14056,30622,false
14056,30624,false
14056,30625,false
14056,30626,false
14056,31324,false
14057,30084,false
14057,30085,false
14057,30087,false
14057,30088,false
14057,30091,false
14057,30497,false
14057,30499,false
14057,30500,false
14057,30501,false
14057,30531,false
14058,28993,false
14058,29639,false
14058,29642,false
14058,29644,false
14058,31326,false
14059,30624,false
14059,30626,false
14059,31324,false
14060,30311,false
14060,30314,false
14060,30316,false
14060,30317,false
14060,30319,false
14060,30320,false
14060,30321,false
14061,30545,false
14061,30657,false
14061,30773,false
14061,30775,false
14062,30953,false
14062,30954,false
14062,30958,false
14063,28542,false
14063,28544,false
14063,28547,false
14063,28558,false
14063,28615,false
14063,28913,false
14063,28916,false
14064,30575,false
14064,30578,false
14064,30579,false
14064,30582,false
14064,30583,false
14064,30584,false
14064,30605,false
14064,30606,false
14064,30608,false
14064,30609,false
14064,30612,false
14064,30614,false
14064,30618,false
14064,30645,false
14064,30654,false
14064,31252,false
14064,31254,false
14064,31259,false
14064,31262,false
14064,31265,false
14064,35421,false
14065,31298,false
14065,31299,false
14065,31300,false
14065,31301,false
14065,31302,false
14065,31303,false
14065,31304,false
14065,31305,false
14066,31298,false
14066,31299,false
14066,31300,false
14066,31301,false
14066,31302,false
14066,31303,false
14066,31304,false
14066,31305,false
14067,31194,false
14068,31196,false
14069,31400,false
14069,31401,false
14069,31402,false
14069,31405,false
14069,31409,false
14070,31409,false
14070,31518,false
14070,31521,false
14070,31524,false
14070,31527,false
14070,31532,false
14071,31400,false
14071,31402,false
14071,31518,false
14071,31521,false
14071,31522,false
14071,31527,false
14071,31528,false
14071,31531,false
14072,31412,false
14072,31533,false
14072,31623,false
14072,31995,false
14072,31996,false
14074,31534,false
14075,30633,false
14075,30988,false
14075,30989,false
14075,30990,false
14076,31314,false
14076,31316,false
14076,34442,false
14077,13752,false
14078,31536,false
14078,31537,false
14078,31538,false
14078,31539,false
14078,34007,false
14079,31536,false
14079,31537,false
14079,31538,false
14079,31539,false
14079,34007,false
14080,31376,false
14080,31466,false
14080,31467,false
14080,31468,false
14080,31472,false
14080,31473,false
14080,31474,false
14081,31376,false
14081,31466,false
14081,31467,false
14081,31468,false
14081,31472,false
14081,31473,false
14081,31474,false
14082,31066,false
14082,31079,false
14082,31089,false
14082,31095,false
14082,34111,false
14082,38954,false
14082,38984,false
14083,31376,false
14083,31466,false
14083,31467,false
14083,31468,false
14083,31473,false
14083,31474,false
14084,31376,false
14084,31466,false
14084,31467,false
14084,31468,false
14084,31473,false
14084,31474,false
14085,31376,false
14085,31466,false
14085,31467,false
14085,31468,false
14085,31473,false
14085,31474,false
14086,31551,false
14087,31379,false
14087,31380,false
14087,31381,false
14088,31340,false
14088,31341,false
14089,31340,false
14089,31342,false
14089,31343,false
14090,31341,false
14090,31342,false
14090,31343,false
14091,31008,false
14091,31018,false
14091,31019,false
14091,31031,false
14092,31379,false
14092,31380,false
14092,31381,false
14093,30906,false
14093,30916,false
14093,30918,false
14093,30919,false
14093,31027,false
14094,31215,false
14094,31216,false
14094,31217,false
14094,31219,false
14095,31170,false
14095,31202,false
14095,31203,false
14095,31204,false
14095,31205,false
14095,31207,false
14095,31208,false
14095,31209,false
14096,31330,false
14097,31054,false
14098,31054,false
14098,31550,false
14099,5258,false
14099,30588,false
14099,30589,false
14099,30591,false
14099,30662,false
14099,30663,false
14099,30664,false
14099,30666,false
14099,40210,false
14100,5258,false
14100,30588,false
14100,30591,false
14100,30662,false
14100,30663,false
14100,30664,false
14100,30665,false
14100,30666,false
14100,30668,false
14100,40210,false
14101,30567,false
14101,30568,false
14101,30569,false
14101,30570,false
14101,30571,false
14101,30603,false
14101,30604,false
14101,40397,false
14102,30567,false
14102,30568,false
14102,30569,false
14102,30570,false
14102,30571,false
14102,30573,false
14102,30603,false
14102,30604,false
14102,40397,false
14103,30567,false
14103,30568,false
14103,30570,false
14103,30603,false
14103,30604,false
14104,5258,false
14104,30588,false
14104,30589,false
14104,30591,false
14104,30662,false
14104,30663,false
14104,30665,false
14104,30666,false
14104,30668,false
14105,31360,false
14105,31362,false
14105,31367,false
14105,31368,false
14105,31371,false
14105,31372,false
14105,31373,false
14105,31374,false
14105,31375,false
14105,31385,false
14105,40241,false
14106,31258,false
14106,31564,false
14107,31255,false
14107,31258,false
14108,30951,false
14108,30953,false
14108,30954,false
14108,30956,false
14108,30957,false
14108,30958,false
14109,31170,false
14109,31204,false
14109,31205,false
14109,31207,false
14109,31209,false
14110,31170,false
14110,31202,false
14110,31204,false
14110,31205,false
14110,31208,false
14110,31209,false
14111,31534,false
14112,30862,false
14112,30865,false
14112,30867,false
14112,30870,false
14112,31398,false
14112,34556,false
14113,30741,false
14113,30743,false
14113,30874,false
14113,30876,false
14113,30877,false
14113,31335,false
14113,31336,false
14113,31357,false
14114,31348,false
14114,31350,false
14114,31351,false
14114,31352,false
14114,34930,false
14116,30575,false
14116,30578,false
14116,30579,false
14116,30582,false
14116,30583,false
14116,30584,false
14116,30605,false
14116,30606,false
14116,30607,false
14116,30608,false
14116,30609,false
14116,30612,false
14116,30614,false
14116,30618,false
14116,30645,false
14116,30654,false
14116,31254,false
14116,31259,false
14116,31262,false
14116,31265,false
14116,35421,false
14117,31046,false
14117,31107,false
14117,31108,false
14117,31110,false
14117,31111,false
14117,31112,false
14117,31113,false
14117,31221,false
14117,31223,false
14118,5495,false
14118,5504,false
14118,12455,false
14118,31551,false
14118,31594,false
14118,31595,false
14119,31007,false
14119,31008,false
14119,31018,false
14119,31019,false
14119,31031,false
14119,31032,false
14120,30731,false
14120,34229,false
14121,30757,false
14121,31087,false
14121,34087,false
14121,34088,false
14121,35934,false
14122,30311,false
14122,30314,false
14122,30316,false
14122,30317,false
14122,30320,false
14122,31613,false
14122,31614,false
14123,30082,false
14123,30084,false
14123,30085,false
14123,30087,false
14123,30088,false
14123,30091,false
14123,30497,false
14123,30498,false
14123,30499,false
14123,30500,false
14123,30501,false
14123,30530,false
14123,30531,false
14124,30084,false
14124,30085,false
14124,30087,false
14124,30088,false
14124,30091,false
14124,30497,false
14124,30498,false
14124,30499,false
14124,30500,false
14124,30501,false
14124,30530,false
14124,30531,false
14125,28993,false
14125,29639,false
14125,29642,false
14125,31326,false
14126,28542,false
14126,28544,false
14126,28547,false
14126,28558,false
14126,28615,false
14126,28913,false
14126,28916,false
14127,31046,false
14127,31107,false
14127,31108,false
14127,31110,false
14127,31111,false
14127,31113,false
14127,31221,false
14127,31223,false
14128,28538,false
14128,28539,false
14128,28541,false
14128,28564,false
14128,28571,false
14128,28912,false
14128,28917,false
14128,28930,false
14129,30506,false
14129,30507,false
14129,30508,false
14129,30509,false
14129,30510,false
14129,30511,false
14129,30532,false
14129,30534,false
14129,30535,false
14129,30536,false
14130,31360,false
14130,31362,false
14130,31367,false
14130,31368,false
14130,31369,false
14130,31371,false
14130,31372,false
14130,31373,false
14130,31374,false
14130,31375,false
14130,31385,false
14130,40241,false
14131,31008,false
14131,31018,false
14131,31019,false
14131,31032,false
14132,30084,false
14132,30085,false
14132,30087,false
14132,30091,false
14132,30497,false
14132,30498,false
14132,30499,false
14132,30501,false
14132,30530,false
14133,28539,false
14133,28571,false
14133,28912,false
14133,28930,false
14134,30546,false
14134,30656,false
14134,30773,false
14134,30775,false
14135,30906,false
14135,30915,false
14135,30916,false
14135,30918,false
14135,31027,false
14136,30959,false
14136,30962,false
14136,30963,false
14136,30964,false
14136,30968,false
14136,30969,false
14137,30954,false
14137,30956,false
14137,30957,false
14138,30974,false
14138,31116,false
14138,31117,false
14138,31118,false
14138,31121,false
14138,31142,false
14138,31143,false
14138,31154,false
14139,31106,false
14139,31119,false
14139,31144,false
14139,31150,false
14139,31172,false
14140,30972,false
14140,30974,false
14140,31106,false
14140,31117,false
14140,31119,false
14140,31121,false
14140,31124,false
14140,31144,false
14140,31145,false
14140,31146,false
14140,31150,false
14140,31151,false
14140,31152,false
14140,31154,false
14140,31157,false
14141,28993,false
14141,29639,false
14141,29644,false
14141,31326,false
14142,28534,false
14142,28536,false
14142,28537,false
14142,28550,false
14143,30953,false
14143,30954,false
14143,30956,false
14143,30957,false
14143,30958,false
14144,30997,false
14144,30998,false
14144,30999,false
14144,31000,false
14144,31003,false
14145,31170,false
14145,31202,false
14145,31204,false
14145,31205,false
14145,31207,false
14145,31208,false
14145,31209,false
14146,31170,false
14146,31203,false
14146,31204,false
14146,31205,false
14146,31207,false
14146,31208,false
14146,31209,false
14147,31340,false
14148,31217,false
14148,31218,false
14148,31219,false
14149,30762,false
14149,30767,false
14149,30770,false
14149,30771,false
14150,30762,false
14150,30767,false
14150,30770,false
14150,30771,false
14151,30762,false
14151,30765,false
14151,30767,false
14151,30769,false
14151,30770,false
14151,30771,false
14151,30772,false
14152,30762,false
14152,30765,false
14152,30767,false
14152,30769,false
14152,30770,false
14152,30771,false
14152,30772,false
14153,30921,false
14154,30901,false
14154,30920,false
14155,30901,false
14155,30921,false
14156,30921,false
14157,30901,false
14157,30920,false
14157,30921,false
14158,4980,false
14158,31708,false
14158,31712,false
14158,31715,false
14158,31717,false
14158,31718,false
14158,31720,false
14158,31721,false
14158,31723,false
14158,31726,false
14158,36877,false
14158,37382,false
14159,31718,false
14159,31723,false
14159,31726,false
14159,36877,false
14159,37382,false
14160,5258,false
14160,30588,false
14160,30589,false
14160,30590,false
14160,30591,false
14160,30662,false
14160,30663,false
14160,30664,false
14160,30665,false
14160,30666,false
14160,30668,false
14160,31171,false
14160,40210,false
14161,5258,false
14161,30588,false
14161,30589,false
14161,30590,false
14161,30591,false
14161,30662,false
14161,30663,false
14161,30664,false
14161,30665,false
14161,30666,false
14161,30668,false
14161,31171,false
14161,40210,false
14162,30566,false
14162,30567,false
14162,30568,false
14162,30571,false
14162,30572,false
14162,30573,false
14162,30603,false
14162,30604,false
14162,40397,false
14163,31759,false
14163,31760,false
14163,31761,false
14163,31762,false
14163,31763,false
14163,31764,false
14163,31765,false
14163,31766,false
14163,31767,false
14164,31760,false
14164,31761,false
14164,31762,false
14164,31763,false
14164,31765,false
14165,31759,false
14165,31761,false
14165,31762,false
14165,31765,false
14165,31766,false
14166,31760,false
14166,31761,false
14166,31763,false
14166,31764,false
14166,31765,false
14166,31767,false
14167,31759,false
14167,31761,false
14167,31764,false
14167,31765,false
14168,31759,false
14168,31761,false
14168,31763,false
14168,31764,false
14168,31765,false
14169,31759,false
14169,31761,false
14169,31763,false
14169,31764,false
14169,31765,false
14170,31759,false
14170,31761,false
14170,31762,false
14170,31763,false
14170,31764,false
14170,31765,false
14171,30967,false
14171,31768,false
14171,31769,false
14171,31770,false
14171,31771,false
14171,31772,false
14171,31773,false
14171,31774,false
14171,31775,false
14172,30967,false
14172,31768,false
14172,31771,false
14172,31773,false
14172,31774,false
14172,31775,false
14173,31771,false
14173,31772,false
14173,31773,false
14174,31768,false
14174,31769,false
14174,31771,false
14174,31773,false
14175,30967,false
14175,31768,false
14175,31771,false
14175,31772,false
14175,31773,false
14176,30967,false
14176,31768,false
14176,31771,false
14176,31772,false
14177,30670,false
14177,30675,false
14177,30679,false
14180,30700,false
14180,30702,false
14180,30703,false
14180,30704,false
14180,30708,false
14181,30699,false
14181,30700,false
14181,30702,false
14181,30704,false
14181,30706,false
14181,31779,false
14182,30702,false
14182,30704,false
14182,30705,false
14182,30706,false
14182,30708,false
14182,31780,false
14183,30314,false
14183,30316,false
14183,30320,false
14183,30321,false
14183,31613,false
14183,31614,false
14184,30622,false
14184,30624,false
14184,30625,false
14184,31324,false
14185,30508,false
14185,30509,false
14185,30532,false
14185,30536,false
14186,31215,false
14186,31217,false
14187,30994,false
14187,35154,false
14187,35155,false
14188,30633,false
14188,30989,false
14188,30990,false
14189,31201,false
14191,30994,false
14191,35154,false
14191,35155,false
14192,31726,false
14192,31732,false
14193,31170,false
14193,31202,false
14193,31203,false
14193,31204,false
14193,31205,false
14193,31207,false
14193,31208,false
14194,30734,false
14194,30737,false
14194,31487,false
14196,30753,false
14196,30757,false
14196,34087,false
14196,35934,false
14197,30953,false
14197,30954,false
14197,30956,false
14198,30972,false
14198,30973,false
14198,31106,false
14198,31115,false
14198,31116,false
14198,31117,false
14198,31119,false
14198,31120,false
14198,31121,false
14198,31124,false
14198,31144,false
14198,31145,false
14198,31146,false
14198,31148,false
14198,31149,false
14198,31150,false
14198,31151,false
14198,31152,false
14198,31153,false
14198,31154,false
14198,31172,false
