id,data_modificacao,status,quantidade_status,data_inclusao,usuario_inclusao,id_concurso
297175,2023-03-13 00:00:00,Não selecionada,29,2023-08-10 11:33:42,gabriel.lima,2
297176,2023-03-13 00:00:00,Pendente,9,2023-08-10 11:33:42,gabriel.lima,2
297177,2023-03-13 00:00:00,Em espera,2,2023-08-10 11:33:42,gabriel.lima,2
297178,2023-03-13 00:00:00,Em conversão,1,2023-08-10 11:33:42,gabriel.lima,2
297179,2023-03-13 00:00:00,Convertida,14,2023-08-10 11:33:42,gabriel.lima,2
297180,2023-03-13 00:00:00,Em avaliação II,2,2023-08-10 11:33:42,gabriel.lima,2
297181,2023-03-14 00:00:00,Nova,1,2023-08-10 11:33:42,gabriel.lima,2
297182,2023-03-14 00:00:00,Em avaliação I,2,2023-08-10 11:33:42,gabriel.lima,2
297183,2023-03-14 00:00:00,Em homologação,3,2023-08-10 11:33:42,gabriel.lima,2
297184,2023-03-14 00:00:00,Não selecionada,30,2023-08-10 11:33:42,gabriel.lima,2
297185,2023-03-14 00:00:00,Pendente,9,2023-08-10 11:33:42,gabriel.lima,2
297186,2023-03-14 00:00:00,Em espera,2,2023-08-10 11:33:42,gabriel.lima,2
297187,2023-03-14 00:00:00,Convertida,15,2023-08-10 11:33:42,gabriel.lima,2
297188,2023-03-14 00:00:00,Em avaliação II,3,2023-08-10 11:33:42,gabriel.lima,2
297189,2023-03-15 00:00:00,Em avaliação I,2,2023-08-10 11:33:42,gabriel.lima,2
297190,2023-03-15 00:00:00,Em homologação,6,2023-08-10 11:33:42,gabriel.lima,2
297191,2023-03-15 00:00:00,Não selecionada,30,2023-08-10 11:33:42,gabriel.lima,2
297192,2023-03-15 00:00:00,Pendente,8,2023-08-10 11:33:42,gabriel.lima,2
297193,2023-03-15 00:00:00,Em espera,2,2023-08-10 11:33:42,gabriel.lima,2
297194,2023-03-15 00:00:00,Verificação de empresas,1,2023-08-10 11:33:42,gabriel.lima,2
297195,2023-03-15 00:00:00,Convertida,15,2023-08-10 11:33:42,gabriel.lima,2
297196,2023-03-15 00:00:00,Em avaliação II,3,2023-08-10 11:33:42,gabriel.lima,2
297197,2023-03-16 00:00:00,Em avaliação I,2,2023-08-10 11:33:42,gabriel.lima,2
297198,2023-03-16 00:00:00,Em homologação,5,2023-08-10 11:33:42,gabriel.lima,2
297199,2023-03-16 00:00:00,Não selecionada,30,2023-08-10 11:33:42,gabriel.lima,2
297200,2023-03-16 00:00:00,Pendente,9,2023-08-10 11:33:42,gabriel.lima,2
297201,2023-03-16 00:00:00,Em espera,2,2023-08-10 11:33:42,gabriel.lima,2
297202,2023-03-16 00:00:00,Verificação de empresas,1,2023-08-10 11:33:42,gabriel.lima,2
297203,2023-03-16 00:00:00,Convertida,15,2023-08-10 11:33:42,gabriel.lima,2
297204,2023-03-16 00:00:00,Em avaliação II,3,2023-08-10 11:33:43,gabriel.lima,2
297205,2023-03-17 00:00:00,Em avaliação I,3,2023-08-10 11:33:43,gabriel.lima,2
297206,2023-03-17 00:00:00,Em homologação,3,2023-08-10 11:33:43,gabriel.lima,2
297207,2023-03-17 00:00:00,Não selecionada,30,2023-08-10 11:33:43,gabriel.lima,2
297208,2023-03-17 00:00:00,Pendente,10,2023-08-10 11:33:43,gabriel.lima,2
297209,2023-03-17 00:00:00,Em espera,2,2023-08-10 11:33:43,gabriel.lima,2
297210,2023-03-17 00:00:00,Em conversão,1,2023-08-10 11:33:43,gabriel.lima,2
297211,2023-03-17 00:00:00,Convertida,15,2023-08-10 11:33:43,gabriel.lima,2
297212,2023-03-17 00:00:00,Em avaliação II,3,2023-08-10 11:33:43,gabriel.lima,2
297213,2023-03-20 00:00:00,Em avaliação I,3,2023-08-10 11:33:43,gabriel.lima,2
297214,2023-03-20 00:00:00,Em homologação,4,2023-08-10 11:33:43,gabriel.lima,2
297215,2023-03-20 00:00:00,Não selecionada,30,2023-08-10 11:33:43,gabriel.lima,2
297216,2023-03-20 00:00:00,Pendente,9,2023-08-10 11:33:43,gabriel.lima,2
297217,2023-03-20 00:00:00,Em espera,2,2023-08-10 11:33:43,gabriel.lima,2
297218,2023-03-20 00:00:00,Em conversão,1,2023-08-10 11:33:43,gabriel.lima,2
297219,2023-03-20 00:00:00,Convertida,15,2023-08-10 11:33:43,gabriel.lima,2
297220,2023-03-20 00:00:00,Em avaliação II,3,2023-08-10 11:33:43,gabriel.lima,2
297221,2023-03-22 00:00:00,Em avaliação I,5,2023-08-10 11:33:43,gabriel.lima,2
297222,2023-03-22 00:00:00,Em homologação,3,2023-08-10 11:33:43,gabriel.lima,2
297223,2023-03-22 00:00:00,Não selecionada,30,2023-08-10 11:33:43,gabriel.lima,2
297224,2023-03-22 00:00:00,Pendente,8,2023-08-10 11:33:43,gabriel.lima,2
297225,2023-03-22 00:00:00,Em espera,2,2023-08-10 11:33:43,gabriel.lima,2
297226,2023-03-22 00:00:00,Em conversão,1,2023-08-10 11:33:43,gabriel.lima,2
297227,2023-03-22 00:00:00,Convertida,15,2023-08-10 11:33:43,gabriel.lima,2
297228,2023-03-22 00:00:00,Em avaliação II,3,2023-08-10 11:33:43,gabriel.lima,2
297229,2023-03-23 00:00:00,Em avaliação I,4,2023-08-10 11:33:43,gabriel.lima,2
297230,2023-03-23 00:00:00,Em homologação,4,2023-08-10 11:33:43,gabriel.lima,2
297231,2023-03-23 00:00:00,Não selecionada,30,2023-08-10 11:33:43,gabriel.lima,2
297232,2023-03-23 00:00:00,Pendente,8,2023-08-10 11:33:43,gabriel.lima,2
297233,2023-03-23 00:00:00,Em espera,2,2023-08-10 11:33:43,gabriel.lima,2
297234,2023-03-23 00:00:00,Em conversão,1,2023-08-10 11:33:43,gabriel.lima,2
297235,2023-03-23 00:00:00,Convertida,15,2023-08-10 11:33:43,gabriel.lima,2
297236,2023-03-23 00:00:00,Em avaliação II,3,2023-08-10 11:33:43,gabriel.lima,2
297237,2023-03-24 00:00:00,Em homologação,4,2023-08-10 11:33:43,gabriel.lima,2
297238,2023-03-24 00:00:00,Não selecionada,31,2023-08-10 11:33:43,gabriel.lima,2
297239,2023-03-24 00:00:00,Pendente,10,2023-08-10 11:33:43,gabriel.lima,2
297240,2023-03-24 00:00:00,Em espera,2,2023-08-10 11:33:43,gabriel.lima,2
297241,2023-03-24 00:00:00,Convertida,16,2023-08-10 11:33:43,gabriel.lima,2
297242,2023-03-24 00:00:00,Em avaliação II,4,2023-08-10 11:33:43,gabriel.lima,2
297243,2023-03-25 00:00:00,Em avaliação I,1,2023-08-10 11:33:43,gabriel.lima,2
297244,2023-03-25 00:00:00,Em homologação,3,2023-08-10 11:33:43,gabriel.lima,2
297245,2023-03-25 00:00:00,Não selecionada,31,2023-08-10 11:33:43,gabriel.lima,2
297246,2023-03-25 00:00:00,Pendente,10,2023-08-10 11:33:43,gabriel.lima,2
297247,2023-03-25 00:00:00,Em espera,2,2023-08-10 11:33:43,gabriel.lima,2
297248,2023-03-25 00:00:00,Convertida,16,2023-08-10 11:33:43,gabriel.lima,2
297249,2023-03-25 00:00:00,Em avaliação II,4,2023-08-10 11:33:43,gabriel.lima,2
297250,2023-03-27 00:00:00,Em avaliação I,1,2023-08-10 11:33:43,gabriel.lima,2
297251,2023-03-27 00:00:00,Em homologação,2,2023-08-10 11:33:43,gabriel.lima,2
297252,2023-03-27 00:00:00,Não selecionada,31,2023-08-10 11:33:43,gabriel.lima,2
297253,2023-03-27 00:00:00,Pendente,11,2023-08-10 11:33:43,gabriel.lima,2
297254,2023-03-27 00:00:00,Em espera,2,2023-08-10 11:33:43,gabriel.lima,2
297255,2023-03-27 00:00:00,Convertida,16,2023-08-10 11:33:43,gabriel.lima,2
297256,2023-03-27 00:00:00,Em avaliação II,4,2023-08-10 11:33:43,gabriel.lima,2
297257,2023-03-28 00:00:00,Em avaliação I,1,2023-08-10 11:33:43,gabriel.lima,2
297258,2023-03-28 00:00:00,Em homologação,2,2023-08-10 11:33:43,gabriel.lima,2
297259,2023-03-28 00:00:00,Não selecionada,31,2023-08-10 11:33:43,gabriel.lima,2
297260,2023-03-28 00:00:00,Pendente,11,2023-08-10 11:33:43,gabriel.lima,2
297261,2023-03-28 00:00:00,Em espera,2,2023-08-10 11:33:43,gabriel.lima,2
297262,2023-03-28 00:00:00,Convertida,16,2023-08-10 11:33:43,gabriel.lima,2
297263,2023-03-28 00:00:00,Em avaliação II,4,2023-08-10 11:33:43,gabriel.lima,2
297264,2023-03-29 00:00:00,Em avaliação I,2,2023-08-10 11:33:44,gabriel.lima,2
297265,2023-03-29 00:00:00,Em homologação,2,2023-08-10 11:33:44,gabriel.lima,2
297266,2023-03-29 00:00:00,Não selecionada,31,2023-08-10 11:33:44,gabriel.lima,2
297267,2023-03-29 00:00:00,Pendente,10,2023-08-10 11:33:44,gabriel.lima,2
297268,2023-03-29 00:00:00,Em espera,2,2023-08-10 11:33:44,gabriel.lima,2
297269,2023-03-29 00:00:00,Convertida,16,2023-08-10 11:33:44,gabriel.lima,2
297270,2023-03-29 00:00:00,Em avaliação II,4,2023-08-10 11:33:44,gabriel.lima,2
297271,2023-03-30 00:00:00,Em avaliação I,2,2023-08-10 11:33:44,gabriel.lima,2
297272,2023-03-30 00:00:00,Em homologação,1,2023-08-10 11:33:44,gabriel.lima,2
297273,2023-03-30 00:00:00,Não selecionada,31,2023-08-10 11:33:44,gabriel.lima,2
297274,2023-03-30 00:00:00,Pendente,11,2023-08-10 11:33:44,gabriel.lima,2
297275,2023-03-30 00:00:00,Em espera,2,2023-08-10 11:33:44,gabriel.lima,2
297276,2023-03-30 00:00:00,Convertida,16,2023-08-10 11:33:44,gabriel.lima,2
297277,2023-03-30 00:00:00,Em avaliação II,4,2023-08-10 11:33:44,gabriel.lima,2
297278,2023-03-31 00:00:00,Em avaliação I,2,2023-08-10 11:33:44,gabriel.lima,2
297279,2023-03-31 00:00:00,Em homologação,2,2023-08-10 11:33:44,gabriel.lima,2
297280,2023-03-31 00:00:00,Não selecionada,33,2023-08-10 11:33:44,gabriel.lima,2
297281,2023-03-31 00:00:00,Pendente,11,2023-08-10 11:33:44,gabriel.lima,2
297282,2023-03-31 00:00:00,Em espera,2,2023-08-10 11:33:44,gabriel.lima,2
297283,2023-03-31 00:00:00,Em habilitação da entidade,2,2023-08-10 11:33:44,gabriel.lima,2
297284,2023-03-31 00:00:00,Convertida,16,2023-08-10 11:33:44,gabriel.lima,2
297285,2023-04-03 00:00:00,Em avaliação I,2,2023-08-10 11:33:44,gabriel.lima,2
297286,2023-04-03 00:00:00,Em homologação,2,2023-08-10 11:33:44,gabriel.lima,2
297287,2023-04-03 00:00:00,Não selecionada,33,2023-08-10 11:33:44,gabriel.lima,2
297288,2023-04-03 00:00:00,Pendente,12,2023-08-10 11:33:44,gabriel.lima,2
297289,2023-04-03 00:00:00,Em espera,2,2023-08-10 11:33:44,gabriel.lima,2
297290,2023-04-03 00:00:00,Em habilitação da entidade,2,2023-08-10 11:33:44,gabriel.lima,2
297291,2023-04-03 00:00:00,Convertida,16,2023-08-10 11:33:44,gabriel.lima,2
297292,2023-04-06 00:00:00,Em avaliação I,2,2023-08-10 11:33:44,gabriel.lima,2
297293,2023-04-06 00:00:00,Em homologação,4,2023-08-10 11:33:44,gabriel.lima,2
297294,2023-04-06 00:00:00,Não selecionada,32,2023-08-10 11:33:44,gabriel.lima,2
297295,2023-04-06 00:00:00,Pendente,11,2023-08-10 11:33:44,gabriel.lima,2
297296,2023-04-06 00:00:00,Em espera,2,2023-08-10 11:33:44,gabriel.lima,2
297297,2023-04-06 00:00:00,Em habilitação da entidade,3,2023-08-10 11:33:44,gabriel.lima,2
297298,2023-04-06 00:00:00,Convertida,16,2023-08-10 11:33:44,gabriel.lima,2
297299,2023-04-10 00:00:00,Em avaliação I,2,2023-08-10 11:33:44,gabriel.lima,2
297300,2023-04-10 00:00:00,Em homologação,5,2023-08-10 11:33:44,gabriel.lima,2
297301,2023-04-10 00:00:00,Não selecionada,32,2023-08-10 11:33:44,gabriel.lima,2
297302,2023-04-10 00:00:00,Pendente,11,2023-08-10 11:33:44,gabriel.lima,2
297303,2023-04-10 00:00:00,Em espera,2,2023-08-10 11:33:44,gabriel.lima,2
297304,2023-04-10 00:00:00,Em habilitação da entidade,3,2023-08-10 11:33:44,gabriel.lima,2
297305,2023-04-10 00:00:00,Convertida,16,2023-08-10 11:33:44,gabriel.lima,2
297306,2023-04-12 00:00:00,Em avaliação I,2,2023-08-10 11:33:44,gabriel.lima,2
297307,2023-04-12 00:00:00,Em homologação,6,2023-08-10 11:33:44,gabriel.lima,2
297308,2023-04-12 00:00:00,Não selecionada,32,2023-08-10 11:33:44,gabriel.lima,2
297309,2023-04-12 00:00:00,Pendente,10,2023-08-10 11:33:44,gabriel.lima,2
297310,2023-04-12 00:00:00,Em espera,2,2023-08-10 11:33:44,gabriel.lima,2
297311,2023-04-12 00:00:00,Em habilitação da entidade,3,2023-08-10 11:33:44,gabriel.lima,2
297312,2023-04-12 00:00:00,Convertida,16,2023-08-10 11:33:44,gabriel.lima,2
297313,2023-04-14 00:00:00,Em avaliação I,2,2023-08-10 11:33:44,gabriel.lima,2
297314,2023-04-14 00:00:00,Em homologação,6,2023-08-10 11:33:44,gabriel.lima,2
297315,2023-04-14 00:00:00,Não selecionada,32,2023-08-10 11:33:44,gabriel.lima,2
297316,2023-04-14 00:00:00,Pendente,10,2023-08-10 11:33:44,gabriel.lima,2
297317,2023-04-14 00:00:00,Em espera,2,2023-08-10 11:33:44,gabriel.lima,2
297318,2023-04-14 00:00:00,Verificação de empresas,3,2023-08-10 11:33:44,gabriel.lima,2
297319,2023-04-14 00:00:00,Convertida,16,2023-08-10 11:33:44,gabriel.lima,2
297320,2023-04-19 00:00:00,Em homologação,7,2023-08-10 11:33:45,gabriel.lima,2
297321,2023-04-19 00:00:00,Não selecionada,32,2023-08-10 11:33:45,gabriel.lima,2
297322,2023-04-19 00:00:00,Pendente,10,2023-08-10 11:33:45,gabriel.lima,2
297323,2023-04-19 00:00:00,Em espera,2,2023-08-10 11:33:45,gabriel.lima,2
297324,2023-04-19 00:00:00,Verificação de empresas,3,2023-08-10 11:33:45,gabriel.lima,2
297325,2023-04-19 00:00:00,Convertida,16,2023-08-10 11:33:45,gabriel.lima,2
297326,2023-04-19 00:00:00,Em avaliação II,1,2023-08-10 11:33:45,gabriel.lima,2
297327,2023-04-20 00:00:00,Em avaliação I,2,2023-08-10 11:33:45,gabriel.lima,2
297328,2023-04-20 00:00:00,Em homologação,4,2023-08-10 11:33:45,gabriel.lima,2
297329,2023-04-20 00:00:00,Não selecionada,32,2023-08-10 11:33:45,gabriel.lima,2
297330,2023-04-20 00:00:00,Pendente,11,2023-08-10 11:33:45,gabriel.lima,2
297331,2023-04-20 00:00:00,Em espera,2,2023-08-10 11:33:45,gabriel.lima,2
297332,2023-04-20 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:45,gabriel.lima,2
297333,2023-04-20 00:00:00,Verificação de empresas,3,2023-08-10 11:33:45,gabriel.lima,2
297334,2023-04-20 00:00:00,Convertida,16,2023-08-10 11:33:45,gabriel.lima,2
297335,2023-04-24 00:00:00,Em homologação,2,2023-08-10 11:33:45,gabriel.lima,2
297336,2023-04-24 00:00:00,Não selecionada,32,2023-08-10 11:33:45,gabriel.lima,2
297337,2023-04-24 00:00:00,Pendente,13,2023-08-10 11:33:45,gabriel.lima,2
297338,2023-04-24 00:00:00,Em espera,2,2023-08-10 11:33:45,gabriel.lima,2
297339,2023-04-24 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:45,gabriel.lima,2
297340,2023-04-24 00:00:00,Verificação de empresas,3,2023-08-10 11:33:45,gabriel.lima,2
297341,2023-04-24 00:00:00,Convertida,16,2023-08-10 11:33:45,gabriel.lima,2
297342,2023-04-24 00:00:00,Em avaliação II,2,2023-08-10 11:33:45,gabriel.lima,2
297343,2023-04-26 00:00:00,Em avaliação I,1,2023-08-10 11:33:45,gabriel.lima,2
297344,2023-04-26 00:00:00,Não selecionada,32,2023-08-10 11:33:45,gabriel.lima,2
297345,2023-04-26 00:00:00,Pendente,14,2023-08-10 11:33:45,gabriel.lima,2
297346,2023-04-26 00:00:00,Em espera,2,2023-08-10 11:33:45,gabriel.lima,2
297347,2023-04-26 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:45,gabriel.lima,2
297348,2023-04-26 00:00:00,Verificação de empresas,3,2023-08-10 11:33:45,gabriel.lima,2
297349,2023-04-26 00:00:00,Convertida,16,2023-08-10 11:33:45,gabriel.lima,2
297350,2023-04-26 00:00:00,Em avaliação II,2,2023-08-10 11:33:45,gabriel.lima,2
297351,2023-04-28 00:00:00,Em avaliação I,1,2023-08-10 11:33:45,gabriel.lima,2
297352,2023-04-28 00:00:00,Em homologação,1,2023-08-10 11:33:45,gabriel.lima,2
297353,2023-04-28 00:00:00,Não selecionada,32,2023-08-10 11:33:45,gabriel.lima,2
297354,2023-04-28 00:00:00,Pendente,13,2023-08-10 11:33:45,gabriel.lima,2
297355,2023-04-28 00:00:00,Em espera,2,2023-08-10 11:33:45,gabriel.lima,2
297356,2023-04-28 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:45,gabriel.lima,2
297357,2023-04-28 00:00:00,Verificação de empresas,3,2023-08-10 11:33:45,gabriel.lima,2
297358,2023-04-28 00:00:00,Convertida,16,2023-08-10 11:33:45,gabriel.lima,2
297359,2023-04-28 00:00:00,Em avaliação II,2,2023-08-10 11:33:45,gabriel.lima,2
297360,2023-05-02 00:00:00,Em avaliação I,1,2023-08-10 11:33:45,gabriel.lima,2
297361,2023-05-02 00:00:00,Em homologação,1,2023-08-10 11:33:45,gabriel.lima,2
297362,2023-05-02 00:00:00,Não selecionada,34,2023-08-10 11:33:45,gabriel.lima,2
297363,2023-05-02 00:00:00,Pendente,13,2023-08-10 11:33:45,gabriel.lima,2
297364,2023-05-02 00:00:00,Em espera,2,2023-08-10 11:33:45,gabriel.lima,2
297365,2023-05-02 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:45,gabriel.lima,2
297366,2023-05-02 00:00:00,Verificação de empresas,3,2023-08-10 11:33:45,gabriel.lima,2
297367,2023-05-02 00:00:00,Convertida,16,2023-08-10 11:33:45,gabriel.lima,2
297368,2023-05-04 00:00:00,Não selecionada,34,2023-08-10 11:33:45,gabriel.lima,2
297369,2023-05-04 00:00:00,Pendente,15,2023-08-10 11:33:45,gabriel.lima,2
297370,2023-05-04 00:00:00,Em espera,2,2023-08-10 11:33:45,gabriel.lima,2
297371,2023-05-04 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:45,gabriel.lima,2
297372,2023-05-04 00:00:00,Verificação de empresas,3,2023-08-10 11:33:45,gabriel.lima,2
297373,2023-05-04 00:00:00,Convertida,16,2023-08-10 11:33:45,gabriel.lima,2
297374,2023-05-05 00:00:00,Em avaliação I,1,2023-08-10 11:33:45,gabriel.lima,2
297375,2023-05-05 00:00:00,Não selecionada,34,2023-08-10 11:33:45,gabriel.lima,2
297376,2023-05-05 00:00:00,Pendente,14,2023-08-10 11:33:46,gabriel.lima,2
297377,2023-05-05 00:00:00,Em espera,2,2023-08-10 11:33:46,gabriel.lima,2
297378,2023-05-05 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:46,gabriel.lima,2
297379,2023-05-05 00:00:00,Verificação de empresas,3,2023-08-10 11:33:46,gabriel.lima,2
297380,2023-05-05 00:00:00,Convertida,16,2023-08-10 11:33:46,gabriel.lima,2
297381,2023-05-06 00:00:00,Em avaliação I,2,2023-08-10 11:33:46,gabriel.lima,2
297382,2023-05-06 00:00:00,Não selecionada,34,2023-08-10 11:33:46,gabriel.lima,2
297383,2023-05-06 00:00:00,Pendente,13,2023-08-10 11:33:46,gabriel.lima,2
297384,2023-05-06 00:00:00,Em espera,2,2023-08-10 11:33:46,gabriel.lima,2
297385,2023-05-06 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:46,gabriel.lima,2
297386,2023-05-06 00:00:00,Verificação de empresas,3,2023-08-10 11:33:46,gabriel.lima,2
297387,2023-05-06 00:00:00,Convertida,16,2023-08-10 11:33:46,gabriel.lima,2
297388,2023-05-08 00:00:00,Em avaliação I,1,2023-08-10 11:33:46,gabriel.lima,2
297389,2023-05-08 00:00:00,Não selecionada,34,2023-08-10 11:33:46,gabriel.lima,2
297390,2023-05-08 00:00:00,Pendente,13,2023-08-10 11:33:46,gabriel.lima,2
297391,2023-05-08 00:00:00,Em espera,2,2023-08-10 11:33:46,gabriel.lima,2
297392,2023-05-08 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:46,gabriel.lima,2
297393,2023-05-08 00:00:00,Verificação de empresas,2,2023-08-10 11:33:46,gabriel.lima,2
297394,2023-05-08 00:00:00,Em conversão,1,2023-08-10 11:33:46,gabriel.lima,2
297395,2023-05-08 00:00:00,Convertida,16,2023-08-10 11:33:46,gabriel.lima,2
297396,2023-05-08 00:00:00,Em avaliação II,1,2023-08-10 11:33:46,gabriel.lima,2
297397,2023-05-09 00:00:00,Em avaliação I,1,2023-08-10 11:33:46,gabriel.lima,2
297398,2023-05-09 00:00:00,Não selecionada,35,2023-08-10 11:33:46,gabriel.lima,2
297399,2023-05-09 00:00:00,Pendente,13,2023-08-10 11:33:46,gabriel.lima,2
297400,2023-05-09 00:00:00,Em espera,2,2023-08-10 11:33:46,gabriel.lima,2
297401,2023-05-09 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:46,gabriel.lima,2
297402,2023-05-09 00:00:00,Verificação de empresas,2,2023-08-10 11:33:46,gabriel.lima,2
297403,2023-05-09 00:00:00,Em conversão,1,2023-08-10 11:33:46,gabriel.lima,2
297404,2023-05-09 00:00:00,Convertida,16,2023-08-10 11:33:46,gabriel.lima,2
297405,2023-05-10 00:00:00,Em avaliação I,1,2023-08-10 11:33:46,gabriel.lima,2
297406,2023-05-10 00:00:00,Não selecionada,34,2023-08-10 11:33:46,gabriel.lima,2
297407,2023-05-10 00:00:00,Pendente,13,2023-08-10 11:33:46,gabriel.lima,2
297408,2023-05-10 00:00:00,Em espera,2,2023-08-10 11:33:46,gabriel.lima,2
297409,2023-05-10 00:00:00,Em habilitação da entidade,2,2023-08-10 11:33:46,gabriel.lima,2
297410,2023-05-10 00:00:00,Verificação de empresas,2,2023-08-10 11:33:46,gabriel.lima,2
297411,2023-05-10 00:00:00,Em conversão,1,2023-08-10 11:33:46,gabriel.lima,2
297412,2023-05-10 00:00:00,Convertida,16,2023-08-10 11:33:46,gabriel.lima,2
297413,2023-05-12 00:00:00,Em avaliação I,1,2023-08-10 11:33:46,gabriel.lima,2
297414,2023-05-12 00:00:00,Em homologação,1,2023-08-10 11:33:46,gabriel.lima,2
297415,2023-05-12 00:00:00,Não selecionada,34,2023-08-10 11:33:46,gabriel.lima,2
297416,2023-05-12 00:00:00,Pendente,12,2023-08-10 11:33:46,gabriel.lima,2
297417,2023-05-12 00:00:00,Em espera,2,2023-08-10 11:33:46,gabriel.lima,2
297418,2023-05-12 00:00:00,Em habilitação da entidade,2,2023-08-10 11:33:46,gabriel.lima,2
297419,2023-05-12 00:00:00,Verificação de empresas,2,2023-08-10 11:33:46,gabriel.lima,2
297420,2023-05-12 00:00:00,Em conversão,1,2023-08-10 11:33:46,gabriel.lima,2
297421,2023-05-12 00:00:00,Convertida,16,2023-08-10 11:33:46,gabriel.lima,2
297422,2023-05-15 00:00:00,Em homologação,2,2023-08-10 11:33:46,gabriel.lima,2
297423,2023-05-15 00:00:00,Não selecionada,34,2023-08-10 11:33:46,gabriel.lima,2
297424,2023-05-15 00:00:00,Pendente,14,2023-08-10 11:33:46,gabriel.lima,2
297425,2023-05-15 00:00:00,Em espera,2,2023-08-10 11:33:46,gabriel.lima,2
297426,2023-05-15 00:00:00,Em habilitação da entidade,2,2023-08-10 11:33:46,gabriel.lima,2
297427,2023-05-15 00:00:00,Em conversão,1,2023-08-10 11:33:46,gabriel.lima,2
297428,2023-05-15 00:00:00,Convertida,16,2023-08-10 11:33:46,gabriel.lima,2
297429,2023-05-18 00:00:00,Em avaliação I,1,2023-08-10 11:33:46,gabriel.lima,2
297430,2023-05-18 00:00:00,Em homologação,2,2023-08-10 11:33:46,gabriel.lima,2
297431,2023-05-18 00:00:00,Não selecionada,34,2023-08-10 11:33:46,gabriel.lima,2
297432,2023-05-18 00:00:00,Pendente,12,2023-08-10 11:33:46,gabriel.lima,2
297433,2023-05-18 00:00:00,Em espera,2,2023-08-10 11:33:46,gabriel.lima,2
297434,2023-05-18 00:00:00,Em habilitação da entidade,2,2023-08-10 11:33:46,gabriel.lima,2
297435,2023-05-18 00:00:00,Verificação de empresas,1,2023-08-10 11:33:46,gabriel.lima,2
297436,2023-05-18 00:00:00,Em conversão,1,2023-08-10 11:33:47,gabriel.lima,2
297437,2023-05-18 00:00:00,Convertida,16,2023-08-10 11:33:47,gabriel.lima,2
297438,2023-05-19 00:00:00,Em homologação,2,2023-08-10 11:33:47,gabriel.lima,2
297439,2023-05-19 00:00:00,Não selecionada,34,2023-08-10 11:33:47,gabriel.lima,2
297440,2023-05-19 00:00:00,Pendente,13,2023-08-10 11:33:47,gabriel.lima,2
297441,2023-05-19 00:00:00,Em espera,2,2023-08-10 11:33:47,gabriel.lima,2
297442,2023-05-19 00:00:00,Em habilitação da entidade,2,2023-08-10 11:33:47,gabriel.lima,2
297443,2023-05-19 00:00:00,Verificação de empresas,1,2023-08-10 11:33:47,gabriel.lima,2
297444,2023-05-19 00:00:00,Em conversão,1,2023-08-10 11:33:47,gabriel.lima,2
297445,2023-05-19 00:00:00,Convertida,16,2023-08-10 11:33:47,gabriel.lima,2
297446,2023-05-22 00:00:00,Em homologação,3,2023-08-10 11:33:47,gabriel.lima,2
297447,2023-05-22 00:00:00,Não selecionada,34,2023-08-10 11:33:47,gabriel.lima,2
297448,2023-05-22 00:00:00,Pendente,12,2023-08-10 11:33:47,gabriel.lima,2
297449,2023-05-22 00:00:00,Em espera,2,2023-08-10 11:33:47,gabriel.lima,2
297450,2023-05-22 00:00:00,Em habilitação da entidade,2,2023-08-10 11:33:47,gabriel.lima,2
297451,2023-05-22 00:00:00,Verificação de empresas,1,2023-08-10 11:33:47,gabriel.lima,2
297452,2023-05-22 00:00:00,Em conversão,1,2023-08-10 11:33:47,gabriel.lima,2
297453,2023-05-22 00:00:00,Convertida,16,2023-08-10 11:33:47,gabriel.lima,2
297454,2023-05-23 00:00:00,Em homologação,3,2023-08-10 11:33:47,gabriel.lima,2
297455,2023-05-23 00:00:00,Não selecionada,34,2023-08-10 11:33:47,gabriel.lima,2
297456,2023-05-23 00:00:00,Pendente,12,2023-08-10 11:33:47,gabriel.lima,2
297457,2023-05-23 00:00:00,Em espera,2,2023-08-10 11:33:47,gabriel.lima,2
297458,2023-05-23 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:47,gabriel.lima,2
297459,2023-05-23 00:00:00,Verificação de empresas,2,2023-08-10 11:33:47,gabriel.lima,2
297460,2023-05-23 00:00:00,Em conversão,1,2023-08-10 11:33:47,gabriel.lima,2
297461,2023-05-23 00:00:00,Convertida,16,2023-08-10 11:33:47,gabriel.lima,2
297462,2023-05-24 00:00:00,Em homologação,4,2023-08-10 11:33:47,gabriel.lima,2
297463,2023-05-24 00:00:00,Não selecionada,34,2023-08-10 11:33:47,gabriel.lima,2
297464,2023-05-24 00:00:00,Pendente,11,2023-08-10 11:33:47,gabriel.lima,2
297465,2023-05-24 00:00:00,Em espera,2,2023-08-10 11:33:47,gabriel.lima,2
297466,2023-05-24 00:00:00,Em habilitação da entidade,1,2023-08-10 11:33:47,gabriel.lima,2
